opportunity_id,product,account,deal_stage,engage_date,close_date,close_value,product_length,account_length,product_word_count,account_word_count,product_has_question,account_has_question,product_has_exclamation,account_has_exclamation,product_avg_word_length,account_avg_word_length,product_unique_word_ratio,account_unique_word_ratio,product_has_digits,account_has_digits,is_high_value_deal
787IRG9Q,mg advanced,j texon,won,2016-12-07,2017-03-03,3426.0,11,7.0,2,2.0,False,False,False,False,5.0,3.0,1.0,1.0,False,False,False
0TUS4NAC,mg special,rangreen,won,2016-12-07,2017-03-11,51.0,10,8.0,2,1.0,False,False,False,False,4.5,8.0,1.0,1.0,False,False,False
FAJTQMUM,gtx basic,finjob,won,2016-12-07,2017-03-20,564.0,9,6.0,2,1.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
TWF0J0DF,gtx plus pro,isdom,won,2016-12-08,2017-03-01,5882.0,12,5.0,3,1.0,False,False,False,False,3.3333333333333335,5.0,1.0,1.0,False,False,True
ICMXZOVL,gtxpro,stanredtax,engaging,2016-12-08,,,6,10.0,1,1.0,False,False,False,False,6.0,10.0,1.0,1.0,False,False,False
UQ14O415,gtxpro,plussunin,won,2016-12-08,2017-03-20,5059.0,6,9.0,1,1.0,False,False,False,False,6.0,9.0,1.0,1.0,False,False,True
IBEUTCSW,mg advanced,,engaging,2016-12-08,,,11,,2,,False,False,False,False,5.0,,1.0,,False,False,False
O3KC8QI8,gtx plus basic,,engaging,2016-12-08,,,14,,3,,False,False,False,False,4.0,,1.0,,False,False,False
BOJSLNDG,mg advanced,singletechno,won,2016-12-08,2017-03-11,3388.0,11,12.0,2,1.0,False,False,False,False,5.0,12.0,1.0,1.0,False,False,False
WALNFJ70,gtx plus pro,,engaging,2016-12-08,,,12,,3,,False,False,False,False,3.3333333333333335,,1.0,,False,False,False
DASMR0EK,gtx plus pro,zoomit,won,2016-12-08,2017-03-10,5410.0,12,6.0,3,1.0,False,False,False,False,3.3333333333333335,6.0,1.0,1.0,False,False,True
A76M0OOH,gtx plus basic,zathunicon,won,2016-12-08,2017-03-28,978.0,14,10.0,3,1.0,False,False,False,False,4.0,10.0,1.0,1.0,False,False,False
E1VKE2PH,mg special,scotfind,won,2016-12-08,2017-03-26,54.0,10,8.0,2,1.0,False,False,False,False,4.5,8.0,1.0,1.0,False,False,False
SKY95DVG,mg special,betatech,lost,2016-12-09,2017-03-22,0.0,10,8.0,2,1.0,False,False,False,False,4.5,8.0,1.0,1.0,False,False,False
V5OK4V5I,gtx basic,bubba gump,won,2016-12-09,2017-03-14,549.0,9,10.0,2,2.0,False,False,False,False,4.0,4.5,1.0,1.0,False,False,False
GJ4L5HHN,gtx plus basic,mathtouch,won,2016-12-09,2017-03-14,1034.0,14,9.0,3,1.0,False,False,False,False,4.0,9.0,1.0,1.0,False,False,False
9R8JWY3J,gtxpro,vehement capital partners,won,2016-12-09,2017-03-03,4998.0,6,25.0,1,3.0,False,False,False,False,6.0,7.666666666666667,1.0,1.0,False,False,True
0EOFVU05,mg advanced,ontomedia,won,2016-12-09,2017-03-28,3421.0,11,9.0,2,1.0,False,False,False,False,5.0,9.0,1.0,1.0,False,False,False
HNHOPL7M,gtx plus pro,doncon,won,2016-12-09,2017-03-04,5425.0,12,6.0,3,1.0,False,False,False,False,3.3333333333333335,6.0,1.0,1.0,False,False,True
Y0NYI17R,mg special,dalttechnology,won,2016-12-09,2017-03-15,55.0,10,14.0,2,1.0,False,False,False,False,4.5,14.0,1.0,1.0,False,False,False
R4F4RGAL,mg advanced,silis,won,2016-12-09,2017-03-14,3558.0,11,5.0,2,1.0,False,False,False,False,5.0,5.0,1.0,1.0,False,False,True
MNVMY83P,gtxpro,plussunin,engaging,2016-12-10,,,6,9.0,1,1.0,False,False,False,False,6.0,9.0,1.0,1.0,False,False,False
0ZHLQFGU,gtxpro,blackzim,won,2016-12-10,2017-03-22,4839.0,6,8.0,1,1.0,False,False,False,False,6.0,8.0,1.0,1.0,False,False,True
40DPY158,mg special,hottechi,won,2016-12-10,2017-03-25,47.0,10,8.0,2,1.0,False,False,False,False,4.5,8.0,1.0,1.0,False,False,False
DP9E525R,gtx plus basic,fasehatice,won,2016-12-10,2017-03-24,1007.0,14,10.0,3,1.0,False,False,False,False,4.0,10.0,1.0,1.0,False,False,False
DBDUMQQK,mg special,inity,won,2016-12-10,2017-03-24,48.0,10,5.0,2,1.0,False,False,False,False,4.5,5.0,1.0,1.0,False,False,False
CNBN12RL,mg special,treequote,won,2016-12-10,2017-03-07,49.0,10,9.0,2,1.0,False,False,False,False,4.5,9.0,1.0,1.0,False,False,False
OXL0YWEE,gtx basic,mathtouch,won,2016-12-10,2017-03-18,504.0,9,9.0,2,1.0,False,False,False,False,4.0,9.0,1.0,1.0,False,False,False
ZOBJHMAF,mg advanced,,engaging,2016-12-11,,,11,,2,,False,False,False,False,5.0,,1.0,,False,False,False
KD6MB4AP,mg special,,engaging,2016-12-11,,,10,,2,,False,False,False,False,4.5,,1.0,,False,False,False
5CSSZJF4,gtx basic,finhigh,won,2016-12-11,2017-03-21,543.0,9,7.0,2,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
0XG8TOJF,gtx plus pro,fasehatice,lost,2016-12-11,2017-03-18,0.0,12,10.0,3,1.0,False,False,False,False,3.3333333333333335,10.0,1.0,1.0,False,False,False
IIS0O91J,gtxpro,fasehatice,won,2016-12-11,2017-03-28,5149.0,6,10.0,1,1.0,False,False,False,False,6.0,10.0,1.0,1.0,False,False,True
2LP5SUR5,gtx basic,treequote,lost,2016-12-11,2017-03-09,0.0,9,9.0,2,1.0,False,False,False,False,4.0,9.0,1.0,1.0,False,False,False
PYZZ3IS6,gtx plus basic,blackzim,won,2016-12-11,2017-03-11,1043.0,14,8.0,3,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
5I4K5TQE,gtx plus pro,sumace,lost,2016-12-12,2017-03-09,0.0,12,6.0,3,1.0,False,False,False,False,3.3333333333333335,6.0,1.0,1.0,False,False,False
RV3LPOYP,gtx basic,condax,won,2016-12-12,2017-03-29,437.0,9,6.0,2,1.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
A194RP0I,mg advanced,,engaging,2016-12-12,,,11,,2,,False,False,False,False,5.0,,1.0,,False,False,False
1HVNTEPV,gtxpro,kinnamplus,won,2016-12-12,2017-03-11,4465.0,6,10.0,1,1.0,False,False,False,False,6.0,10.0,1.0,1.0,False,False,True
LC85AQ1I,gtx basic,konex,won,2016-12-12,2017-03-18,443.0,9,5.0,2,1.0,False,False,False,False,4.0,5.0,1.0,1.0,False,False,False
TBV972NP,mg special,sumace,lost,2016-12-12,2017-03-23,0.0,10,6.0,2,1.0,False,False,False,False,4.5,6.0,1.0,1.0,False,False,False
EJMX0EIJ,gtx plus pro,betatech,won,2016-12-13,2017-03-20,4278.0,12,8.0,3,1.0,False,False,False,False,3.3333333333333335,8.0,1.0,1.0,False,False,True
VR9NYBOV,mg special,kinnamplus,won,2016-12-13,2017-03-06,41.0,10,10.0,2,1.0,False,False,False,False,4.5,10.0,1.0,1.0,False,False,False
3U25FK08,gtx basic,isdom,won,2016-12-13,2017-03-28,519.0,9,5.0,2,1.0,False,False,False,False,4.0,5.0,1.0,1.0,False,False,False
KV2OFRJT,gtxpro,,engaging,2016-12-13,,,6,,1,,False,False,False,False,6.0,,1.0,,False,False,False
CRLK4Z1P,gtx basic,kan code,won,2016-12-13,2017-03-04,524.0,9,8.0,2,2.0,False,False,False,False,4.0,3.5,1.0,1.0,False,False,False
OGENAT0L,gtx basic,singletechno,won,2016-12-13,2017-03-27,552.0,9,12.0,2,1.0,False,False,False,False,4.0,12.0,1.0,1.0,False,False,False
F57JWIDF,gtx plus basic,konmatfix,won,2016-12-14,2017-03-02,970.0,14,9.0,3,1.0,False,False,False,False,4.0,9.0,1.0,1.0,False,False,False
ERFRHR3Z,mg advanced,,engaging,2016-12-14,,,11,,2,,False,False,False,False,5.0,,1.0,,False,False,False
J53D8EOL,gtx plus basic,hottechi,engaging,2016-12-14,,,14,8.0,3,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
LF8JZ3Q5,gtx plus basic,hatfan,won,2016-12-14,2017-03-13,1046.0,14,6.0,3,1.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
MRGBSMQ5,gtx plus basic,sunnamplex,won,2016-12-14,2017-03-14,988.0,14,10.0,3,1.0,False,False,False,False,4.0,10.0,1.0,1.0,False,False,False
CBAV8ZJL,gtx basic,codehow,won,2016-12-14,2017-03-22,547.0,9,7.0,2,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
J32XDDAW,gtx basic,,engaging,2016-12-14,,,9,,2,,False,False,False,False,4.0,,1.0,,False,False,False
NN4DWBVN,gtxpro,singletechno,lost,2016-12-14,2017-03-04,0.0,6,12.0,1,1.0,False,False,False,False,6.0,12.0,1.0,1.0,False,False,False
6JXHEZYK,mg special,isdom,won,2016-12-14,2017-03-31,54.0,10,5.0,2,1.0,False,False,False,False,4.5,5.0,1.0,1.0,False,False,False
WDHNR2EI,mg special,silis,won,2016-12-14,2017-03-20,57.0,10,5.0,2,1.0,False,False,False,False,4.5,5.0,1.0,1.0,False,False,False
4K750D6F,mg special,yearin,won,2016-12-14,2017-03-18,55.0,10,6.0,2,1.0,False,False,False,False,4.5,6.0,1.0,1.0,False,False,False
94GI0ZJ7,gtx plus pro,stanredtax,won,2016-12-15,2017-03-15,5765.0,12,10.0,3,1.0,False,False,False,False,3.3333333333333335,10.0,1.0,1.0,False,False,True
TODG6DEK,gtx basic,bioplex,won,2016-12-15,2017-03-16,639.0,9,7.0,2,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
G0ECB8FS,gtxpro,labdrill,won,2016-12-15,2017-03-15,5100.0,6,8.0,1,1.0,False,False,False,False,6.0,8.0,1.0,1.0,False,False,True
1ZDDZD8B,mg special,,engaging,2016-12-15,,,10,,2,,False,False,False,False,4.5,,1.0,,False,False,False
96MZYUY0,gtxpro,fasehatice,won,2016-12-15,2017-03-07,4906.0,6,10.0,1,1.0,False,False,False,False,6.0,10.0,1.0,1.0,False,False,True
EZVKSQ9C,gtx plus pro,genco pura olive oil company,engaging,2016-12-16,,,12,28.0,3,5.0,False,False,False,False,3.3333333333333335,4.8,1.0,1.0,False,False,False
RJYG004O,gtx basic,domzoom,engaging,2016-12-16,,,9,7.0,2,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
JZOKHHWN,gtx plus basic,opentech,won,2016-12-16,2017-03-07,1037.0,14,8.0,3,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
EH6I67I0,gtx basic,plexzap,won,2016-12-16,2017-03-15,537.0,9,7.0,2,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
JUUXF02Z,gtxpro,hatfan,won,2016-12-16,2017-03-09,4694.0,6,6.0,1,1.0,False,False,False,False,6.0,6.0,1.0,1.0,False,False,True
OT87JDWO,gtx basic,konmatfix,won,2016-12-16,2017-03-24,560.0,9,9.0,2,1.0,False,False,False,False,4.0,9.0,1.0,1.0,False,False,False
YHKT6YJ7,gtx basic,dambase,won,2016-12-16,2017-03-13,589.0,9,7.0,2,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
H78I3TAY,gtx basic,mathtouch,won,2016-12-16,2017-03-14,493.0,9,9.0,2,1.0,False,False,False,False,4.0,9.0,1.0,1.0,False,False,False
1ROC43JK,mg special,betatech,won,2016-12-16,2017-03-08,50.0,10,8.0,2,1.0,False,False,False,False,4.5,8.0,1.0,1.0,False,False,False
LPZLQL48,gtx basic,y corporation,won,2016-12-16,2017-03-28,492.0,9,13.0,2,2.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
PYOFK7ZD,gtx basic,,engaging,2016-12-17,,,9,,2,,False,False,False,False,4.0,,1.0,,False,False,False
DWUXMAGZ,gtx plus pro,,engaging,2016-12-17,,,12,,3,,False,False,False,False,3.3333333333333335,,1.0,,False,False,False
3KR50X38,gtx plus basic,konex,won,2016-12-17,2017-03-13,1255.0,14,5.0,3,1.0,False,False,False,False,4.0,5.0,1.0,1.0,False,False,False
Q3WLHRE9,gtx basic,statholdings,won,2016-12-17,2017-03-04,463.0,9,12.0,2,1.0,False,False,False,False,4.0,12.0,1.0,1.0,False,False,False
IX7UEOAP,gtx plus basic,initech,lost,2016-12-17,2017-03-27,0.0,14,7.0,3,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
NQU62K1H,gtx basic,zencorporation,won,2016-12-17,2017-03-12,605.0,9,14.0,2,1.0,False,False,False,False,4.0,14.0,1.0,1.0,False,False,False
NAQKOU0T,gtx plus basic,fasehatice,won,2016-12-17,2017-03-20,1315.0,14,10.0,3,1.0,False,False,False,False,4.0,10.0,1.0,1.0,False,False,False
I3V3GUAI,gtx basic,zumgoity,won,2016-12-17,2017-03-02,559.0,9,8.0,2,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
PN4VJDXY,gtx basic,rundofase,won,2016-12-17,2017-03-28,557.0,9,9.0,2,1.0,False,False,False,False,4.0,9.0,1.0,1.0,False,False,False
K9D4DQ3R,mg special,vehement capital partners,won,2016-12-17,2017-03-02,48.0,10,25.0,2,3.0,False,False,False,False,4.5,7.666666666666667,1.0,1.0,False,False,False
9X6V79KE,gtx plus pro,isdom,won,2016-12-17,2017-03-25,6282.0,12,5.0,3,1.0,False,False,False,False,3.3333333333333335,5.0,1.0,1.0,False,False,True
6SN2RQJX,mg special,,engaging,2016-12-17,,,10,,2,,False,False,False,False,4.5,,1.0,,False,False,False
W1KLFNE4,mg advanced,isdom,won,2016-12-18,2017-03-02,3246.0,11,5.0,2,1.0,False,False,False,False,5.0,5.0,1.0,1.0,False,False,False
NKPH3EFG,mg advanced,,engaging,2016-12-18,,,11,,2,,False,False,False,False,5.0,,1.0,,False,False,False
GD2OCW12,gtx basic,finhigh,won,2016-12-18,2017-03-14,514.0,9,7.0,2,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
6XO4RYXK,gtx plus basic,silis,won,2016-12-18,2017-03-15,1132.0,14,5.0,3,1.0,False,False,False,False,4.0,5.0,1.0,1.0,False,False,False
18Y7GRPW,gtx plus pro,silis,won,2016-12-18,2017-03-21,5918.0,12,5.0,3,1.0,False,False,False,False,3.3333333333333335,5.0,1.0,1.0,False,False,True
127ZPLXQ,gtxpro,hottechi,lost,2016-12-18,2017-03-18,0.0,6,8.0,1,1.0,False,False,False,False,6.0,8.0,1.0,1.0,False,False,False
U07C2HEG,mg special,kan code,lost,2016-12-18,2017-03-14,0.0,10,8.0,2,2.0,False,False,False,False,4.5,3.5,1.0,1.0,False,False,False
RNTOJ78L,mg special,hatfan,lost,2016-12-18,2017-03-13,0.0,10,6.0,2,1.0,False,False,False,False,4.5,6.0,1.0,1.0,False,False,False
N07K7DR7,mg special,plexzap,engaging,2016-12-18,,,10,7.0,2,1.0,False,False,False,False,4.5,7.0,1.0,1.0,False,False,False
NLB4D5BQ,mg advanced,gogozoom,won,2016-12-18,2017-03-24,2955.0,11,8.0,2,1.0,False,False,False,False,5.0,8.0,1.0,1.0,False,False,False
FCFDJIEZ,gtxpro,fasehatice,won,2016-12-18,2017-03-21,3742.0,6,10.0,1,1.0,False,False,False,False,6.0,10.0,1.0,1.0,False,False,True
YZGDW4G1,mg special,initech,won,2016-12-18,2017-03-14,64.0,10,7.0,2,1.0,False,False,False,False,4.5,7.0,1.0,1.0,False,False,False
G8AO5FA2,mg advanced,initech,lost,2016-12-18,2017-03-27,0.0,11,7.0,2,1.0,False,False,False,False,5.0,7.0,1.0,1.0,False,False,False
125VIRMX,gtk 500,warephase,engaging,2016-12-19,,,7,9.0,2,1.0,False,False,False,False,3.0,9.0,1.0,1.0,True,False,False
LXXW3TRW,gtx plus basic,scotfind,won,2016-12-19,2017-03-18,1164.0,14,8.0,3,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
8KJ3H262,mg special,singletechno,won,2016-12-19,2017-03-07,65.0,10,12.0,2,1.0,False,False,False,False,4.5,12.0,1.0,1.0,False,False,False
88POGNEL,gtx plus basic,cancity,lost,2016-12-19,2017-03-07,0.0,14,7.0,3,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
UYP3NNU6,gtx basic,groovestreet,won,2016-12-19,2017-03-16,441.0,9,12.0,2,1.0,False,False,False,False,4.0,12.0,1.0,1.0,False,False,False
S1V8684Y,gtx plus basic,finhigh,lost,2016-12-19,2017-03-12,0.0,14,7.0,3,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
MOPWEMB5,gtxpro,hatfan,won,2016-12-19,2017-03-16,4907.0,6,6.0,1,1.0,False,False,False,False,6.0,6.0,1.0,1.0,False,False,True
L62MDI48,mg advanced,isdom,lost,2016-12-20,2017-03-01,0.0,11,5.0,2,1.0,False,False,False,False,5.0,5.0,1.0,1.0,False,False,False
3ECHUPQY,gtx plus basic,,engaging,2016-12-20,,,14,,3,,False,False,False,False,4.0,,1.0,,False,False,False
3EL8D4WO,mg advanced,codehow,won,2016-12-20,2017-03-25,3269.0,11,7.0,2,1.0,False,False,False,False,5.0,7.0,1.0,1.0,False,False,False
VOAN1NXG,gtx basic,kinnamplus,won,2016-12-20,2017-03-12,579.0,9,10.0,2,1.0,False,False,False,False,4.0,10.0,1.0,1.0,False,False,False
ALW92XQL,gtx basic,isdom,lost,2016-12-20,2017-03-25,0.0,9,5.0,2,1.0,False,False,False,False,4.0,5.0,1.0,1.0,False,False,False
TJ6ZA1M3,gtx basic,dalttechnology,lost,2016-12-20,2017-03-07,0.0,9,14.0,2,1.0,False,False,False,False,4.0,14.0,1.0,1.0,False,False,False
FKAFO8O9,mg special,xx holding,won,2016-12-20,2017-03-31,51.0,10,10.0,2,2.0,False,False,False,False,4.5,4.5,1.0,1.0,False,False,False
1XBC7M9F,mg special,faxquote,won,2016-12-20,2017-03-08,64.0,10,8.0,2,1.0,False,False,False,False,4.5,8.0,1.0,1.0,False,False,False
8IXBS90G,mg special,donware,won,2016-12-20,2017-03-08,60.0,10,7.0,2,1.0,False,False,False,False,4.5,7.0,1.0,1.0,False,False,False
2X45BEOS,gtx plus basic,ganjaflex,won,2016-12-21,2017-03-27,1186.0,14,9.0,3,1.0,False,False,False,False,4.0,9.0,1.0,1.0,False,False,False
EQ8X0QTL,mg advanced,yearin,won,2016-12-21,2017-03-09,3577.0,11,6.0,2,1.0,False,False,False,False,5.0,6.0,1.0,1.0,False,False,True
5QD53WHF,gtx plus basic,donquadtech,won,2016-12-21,2017-03-07,1020.0,14,11.0,3,1.0,False,False,False,False,4.0,11.0,1.0,1.0,False,False,False
K5CWSFCW,gtxpro,blackzim,engaging,2016-12-21,,,6,8.0,1,1.0,False,False,False,False,6.0,8.0,1.0,1.0,False,False,False
79EABK3X,mg special,zoomit,won,2016-12-21,2017-03-23,53.0,10,6.0,2,1.0,False,False,False,False,4.5,6.0,1.0,1.0,False,False,False
2DKO9X1T,gtx basic,rundofase,lost,2016-12-21,2017-03-10,0.0,9,9.0,2,1.0,False,False,False,False,4.0,9.0,1.0,1.0,False,False,False
IBDEQVBN,gtx basic,faxquote,lost,2016-12-21,2017-03-28,0.0,9,8.0,2,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
QZ3VV4C1,gtxpro,sunnamplex,won,2016-12-21,2017-03-08,4719.0,6,10.0,1,1.0,False,False,False,False,6.0,10.0,1.0,1.0,False,False,True
62AK8UWX,gtx basic,codehow,won,2016-12-21,2017-03-22,546.0,9,7.0,2,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
5QM4ORNT,gtx plus basic,domzoom,won,2016-12-21,2017-03-21,1212.0,14,7.0,3,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
4H2QMS78,gtx basic,,engaging,2016-12-21,,,9,,2,,False,False,False,False,4.0,,1.0,,False,False,False
S91N9YBL,gtx basic,sunnamplex,lost,2016-12-21,2017-03-08,0.0,9,10.0,2,1.0,False,False,False,False,4.0,10.0,1.0,1.0,False,False,False
44H0FJMH,gtx plus pro,bioholding,lost,2016-12-22,2017-03-27,0.0,12,10.0,3,1.0,False,False,False,False,3.3333333333333335,10.0,1.0,1.0,False,False,False
N5AZLQZR,gtx plus pro,dontechi,won,2016-12-22,2017-03-14,5533.0,12,8.0,3,1.0,False,False,False,False,3.3333333333333335,8.0,1.0,1.0,False,False,True
4T295XQL,mg advanced,finjob,won,2016-12-22,2017-03-01,3295.0,11,6.0,2,1.0,False,False,False,False,5.0,6.0,1.0,1.0,False,False,False
YFS5KLJJ,mg special,finjob,won,2016-12-22,2017-03-31,45.0,10,6.0,2,1.0,False,False,False,False,4.5,6.0,1.0,1.0,False,False,False
S8GLKDB9,mg special,bioplex,won,2016-12-22,2017-03-04,56.0,10,7.0,2,1.0,False,False,False,False,4.5,7.0,1.0,1.0,False,False,False
SQLYCFGV,gtxpro,opentech,engaging,2016-12-22,,,6,8.0,1,1.0,False,False,False,False,6.0,8.0,1.0,1.0,False,False,False
EUG019AS,gtx basic,,engaging,2016-12-23,,,9,,2,,False,False,False,False,4.0,,1.0,,False,False,False
IE7VQ5BA,gtx plus basic,finhigh,engaging,2016-12-23,,,14,7.0,3,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
01QKN578,gtxpro,funholding,won,2016-12-23,2017-03-20,4247.0,6,10.0,1,1.0,False,False,False,False,6.0,10.0,1.0,1.0,False,False,True
M0JKP0HT,mg advanced,isdom,won,2016-12-23,2017-03-13,3440.0,11,5.0,2,1.0,False,False,False,False,5.0,5.0,1.0,1.0,False,False,False
ZC3KKSUK,gtxpro,plexzap,won,2016-12-23,2017-03-02,5040.0,6,7.0,1,1.0,False,False,False,False,6.0,7.0,1.0,1.0,False,False,True
3X8VLQ5G,gtx basic,cancity,won,2016-12-23,2017-03-12,469.0,9,7.0,2,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
EZLXL6GL,mg special,isdom,won,2016-12-23,2017-03-07,58.0,10,5.0,2,1.0,False,False,False,False,4.5,5.0,1.0,1.0,False,False,False
R8PEL8V8,mg advanced,isdom,won,2016-12-24,2017-03-16,2955.0,11,5.0,2,1.0,False,False,False,False,5.0,5.0,1.0,1.0,False,False,False
L1R32S8H,gtx plus pro,condax,won,2016-12-24,2017-03-26,5228.0,12,6.0,3,1.0,False,False,False,False,3.3333333333333335,6.0,1.0,1.0,False,False,True
J7N8J8NM,mg advanced,toughzap,won,2016-12-24,2017-03-14,3358.0,11,8.0,2,1.0,False,False,False,False,5.0,8.0,1.0,1.0,False,False,False
TO7PGVP1,gtx plus pro,green plus,lost,2016-12-24,2017-03-29,0.0,12,10.0,3,2.0,False,False,False,False,3.3333333333333335,4.5,1.0,1.0,False,False,False
A051G1B4,gtx basic,codehow,won,2016-12-24,2017-03-31,517.0,9,7.0,2,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
NMDMM5YJ,gtx basic,dontechi,won,2016-12-24,2017-03-03,615.0,9,8.0,2,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
LWPJEV3U,gtx basic,domzoom,lost,2016-12-24,2017-03-10,0.0,9,7.0,2,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
I93ZFHEM,mg special,condax,won,2016-12-24,2017-03-08,62.0,10,6.0,2,1.0,False,False,False,False,4.5,6.0,1.0,1.0,False,False,False
B2VJCVBB,gtx plus pro,isdom,won,2016-12-25,2017-03-13,4711.0,12,5.0,3,1.0,False,False,False,False,3.3333333333333335,5.0,1.0,1.0,False,False,True
F90O03ZH,gtxpro,kinnamplus,lost,2016-12-25,2017-03-23,0.0,6,10.0,1,1.0,False,False,False,False,6.0,10.0,1.0,1.0,False,False,False
PC78RLUX,gtx basic,yearin,won,2016-12-25,2017-03-30,510.0,9,6.0,2,1.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
X6GL64T5,gtxpro,warephase,won,2016-12-25,2017-03-25,4891.0,6,9.0,1,1.0,False,False,False,False,6.0,9.0,1.0,1.0,False,False,True
OWM3BPGW,gtx plus basic,green plus,won,2016-12-25,2017-03-17,926.0,14,10.0,3,2.0,False,False,False,False,4.0,4.5,1.0,1.0,False,False,False
RP5PS9A5,mg special,betatech,won,2016-12-25,2017-03-10,56.0,10,8.0,2,1.0,False,False,False,False,4.5,8.0,1.0,1.0,False,False,False
AI76U58A,gtx basic,treequote,engaging,2016-12-25,,,9,9.0,2,1.0,False,False,False,False,4.0,9.0,1.0,1.0,False,False,False
KFPM2LJW,gtx basic,,engaging,2016-12-25,,,9,,2,,False,False,False,False,4.0,,1.0,,False,False,False
F2PW7WP2,mg special,ontomedia,won,2016-12-25,2017-03-05,47.0,10,9.0,2,1.0,False,False,False,False,4.5,9.0,1.0,1.0,False,False,False
GK8YD2XW,gtx basic,rangreen,lost,2016-12-26,2017-03-23,0.0,9,8.0,2,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
U4LRR9E9,gtx plus pro,nam zim,won,2016-12-26,2017-03-10,6490.0,12,7.0,3,2.0,False,False,False,False,3.3333333333333335,3.0,1.0,1.0,False,False,True
B00UMAV4,mg advanced,gogozoom,engaging,2016-12-26,,,11,8.0,2,1.0,False,False,False,False,5.0,8.0,1.0,1.0,False,False,False
C8TV7R8A,gtxpro,,engaging,2016-12-26,,,6,,1,,False,False,False,False,6.0,,1.0,,False,False,False
9N55D1AH,mg advanced,treequote,won,2016-12-26,2017-03-02,3841.0,11,9.0,2,1.0,False,False,False,False,5.0,9.0,1.0,1.0,False,False,True
2VCDVCIZ,gtx basic,,engaging,2016-12-27,,,9,,2,,False,False,False,False,4.0,,1.0,,False,False,False
WI4PODA2,gtx plus pro,faxquote,won,2016-12-27,2017-03-15,5256.0,12,8.0,3,1.0,False,False,False,False,3.3333333333333335,8.0,1.0,1.0,False,False,True
VF1V41RI,mg special,kan code,lost,2016-12-27,2017-03-28,0.0,10,8.0,2,2.0,False,False,False,False,4.5,3.5,1.0,1.0,False,False,False
1B4L7TNG,mg advanced,sonron,lost,2016-12-27,2017-03-25,0.0,11,6.0,2,1.0,False,False,False,False,5.0,6.0,1.0,1.0,False,False,False
MZAN11FT,gtx basic,conecom,won,2016-12-28,2017-03-01,625.0,9,7.0,2,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
0U3WVJO0,gtxpro,,engaging,2016-12-28,,,6,,1,,False,False,False,False,6.0,,1.0,,False,False,False
0IO00FNS,gtxpro,warephase,lost,2016-12-28,2017-03-16,0.0,6,9.0,1,1.0,False,False,False,False,6.0,9.0,1.0,1.0,False,False,False
8S6TNXYB,gtxpro,conecom,won,2016-12-28,2017-03-22,3952.0,6,7.0,1,1.0,False,False,False,False,6.0,7.0,1.0,1.0,False,False,True
PMMW9JX3,gtx basic,,engaging,2016-12-28,,,9,,2,,False,False,False,False,4.0,,1.0,,False,False,False
MOLGOSGE,gtx plus pro,konex,won,2016-12-28,2017-03-13,5515.0,12,5.0,3,1.0,False,False,False,False,3.3333333333333335,5.0,1.0,1.0,False,False,True
FA1VHZSV,mg special,vehement capital partners,won,2016-12-28,2017-03-16,57.0,10,25.0,2,3.0,False,False,False,False,4.5,7.666666666666667,1.0,1.0,False,False,False
PXQEX039,mg special,konmatfix,won,2016-12-28,2017-03-28,51.0,10,9.0,2,1.0,False,False,False,False,4.5,9.0,1.0,1.0,False,False,False
