opportunity_id,product,account,deal_stage,close_date,close_value
M16D8PYH,GTX Plus Pro,,Engaging,,
RK52YU8S,GTXPro,Treequote,Lost,2017-03-09,0.0
E8EY51IC,GTX Plus Basic,Opentech,Lost,2017-03-26,0.0
HG07LMHI,GTXPro,Treequote,Won,2017-03-19,4716.0
VPXW8RJS,MG Advanced,,Engaging,,
85XNDIK1,GTX Basic,Blackzim,Lost,2017-03-30,0.0
2U54WYQ1,GTXPro,Goodsilron,Won,2017-03-23,4211.0
VCA1WAB0,MG Advanced,Funholding,Lost,2017-03-21,0.0
T7T1YIM7,GTX Plus Pro,,Engaging,,
MXNVX2AM,GTXPro,Codehow,Lost,2017-03-18,0.0
1G866GH4,MG Special,Toughzap,Won,2017-03-17,56.0
WDG0B1IR,MG Special,Rundofase,Lost,2017-03-23,0.0
Q5CABPMO,MG Special,Funholding,Won,2017-03-23,44.0
HHBA93J5,GTX Basic,Konex,Won,2017-03-27,532.0
R0W6A9BG,GTX Basic,Treequote,Lost,2017-05-10,0.0
P5EGQ0HI,GTX Basic,Zumgoity,Lost,2017-03-20,0.0
L1EJIE5L,GTXPro,Kinnamplus,Lost,2017-03-17,0.0
S3XI6YB3,GTX Basic,Domzoom,Lost,2017-03-24,0.0
BBC3JB3H,GTX Basic,Isdom,Won,2017-03-08,622.0
4JHY98UG,GTX Basic,,Engaging,,
7XVLKX8G,GTX Plus Pro,Cancity,Lost,2017-03-05,0.0
G39V1X3G,MG Special,,Engaging,,
OX4P78HP,GTX Plus Basic,Xx-zobam,Won,2017-03-16,1257.0
72LNJRY9,GTX Plus Basic,Lexiqvolax,Won,2017-03-25,1135.0
8C2WG2FB,MG Advanced,Hottechi,Lost,2017-03-28,0.0
L0345WKB,GTXPro,Newex,Won,2017-03-14,4313.0
S24L8LVR,GTX Plus Pro,dambase,Won,2017-03-18,5210.0
JXWXEJXE,MG Special,Ron-tech,Won,2017-03-27,47.0
W2JCRPLX,MG Advanced,Konex,Won,2017-03-22,3220.0
EQCD7G7Q,GTX Basic,Initech,Engaging,,
1M2I2NXQ,MG Special,Donware,Won,2017-03-26,47.0
XYNTWPN1,MG Special,Rundofase,Engaging,,
54EGR0AD,MG Special,Yearin,Won,2017-03-25,63.0
VT5Y73GX,MG Special,Betatech,Won,2017-03-15,56.0
8O9V7UOZ,MG Special,Rundofase,Won,2017-03-01,65.0
GIIC5H9X,GTX Plus Pro,Donquadtech,Won,2017-03-19,5743.0
9WMU7YHD,MG Special,Mathtouch,Won,2017-03-03,53.0
8BQMFR86,GTX Plus Pro,Betasoloin,Won,2017-03-30,4974.0
DDCC6ZPK,MG Advanced,Ontomedia,Won,2017-03-25,3892.0
YMGWLEHY,GTXPro,Betasoloin,Won,2017-03-21,3822.0
FKS9MVF6,GTX Basic,Inity,Won,2017-03-02,504.0
6Q67ZUJ1,MG Special,,Engaging,,
HF8ABDF6,MG Advanced,Xx-holding,Won,2017-03-29,3145.0
Y6UBZM6P,GTX Plus Pro,,Engaging,,
SIRC44NM,GTX Basic,Finjob,Won,2017-03-27,564.0
7S6SHJJG,GTX Plus Basic,Fasehatice,Won,2017-03-14,1117.0
ZE84UHHB,MG Special,Inity,Won,2017-03-26,59.0
2R3ZA84D,MG Special,Finhigh,Won,2017-03-28,52.0
LTTYTAXA,GTXPro,Kan-code,Won,2017-03-24,4694.0
RIW4VWBW,GTX Plus Pro,,Engaging,,
ZWFPD71J,GTXPro,Plusstrip,Won,2017-03-06,5620.0
T5C527Z9,GTX Plus Basic,Singletechno,Won,2017-03-08,1095.0
XC4LTIEO,GTX Basic,Conecom,Lost,2017-05-02,0.0
AEBF9M5T,GTX Basic,Ron-tech,Won,2017-03-30,489.0
DWUD4S0P,GTX Basic,,Engaging,,
MCE5DKD1,MG Special,Bioholding,Engaging,,
EV46ES18,GTX Plus Pro,Golddex,Won,2017-03-16,5908.0
ID3IJHUS,MG Advanced,Xx-holding,Won,2017-03-11,3820.0
YBJ72HKE,GTX Plus Basic,Hottechi,Lost,2017-03-12,0.0
RW39Y63V,GTXPro,,Engaging,,
5DEO8EDS,GTX Basic,Rantouch,Won,2017-03-20,581.0
8LW65NDL,GTX Plus Pro,,Engaging,,
CJ2ON1LV,GTXPro,Nam-zim,Engaging,,
4I8X7EMW,GTXPro,,Engaging,,
WPXAMXD2,GTX Plus Pro,Funholding,Lost,2017-03-10,0.0
A4BBDK82,GTX Basic,Gogozoom,Won,2017-03-28,585.0
LMOAYCUK,GTX Plus Basic,Plusstrip,Engaging,,
4XCJP60W,GTX Basic,Nam-zim,Won,2017-05-06,572.0
CDKX2A19,MG Advanced,Zumgoity,Won,2017-03-12,3669.0
344I60EI,GTX Plus Basic,Golddex,Won,2017-03-16,1091.0
YI30GSB5,GTX Plus Basic,Rangreen,Lost,2017-03-31,0.0
0IYQX303,GTXPro,Donquadtech,Won,2017-03-17,4905.0
6IMUQYMN,GTX Basic,Vehement Capital Partners,Won,2017-03-10,540.0
N9GAZ6B6,MG Special,Zumgoity,Won,2017-03-20,49.0
8O3IYWSM,GTX Basic,Globex Corporation,Won,2017-05-17,513.0
R3OR0J5C,MG Special,Gogozoom,Won,2017-03-30,54.0
VCSHYIU8,GTX Plus Basic,,Engaging,,
0I6U3MQ6,GTX Basic,Funholding,Engaging,,
RXV4UXRE,MG Special,Yearin,Won,2017-03-23,56.0
5AKGNKX1,MG Special,Konmatfix,Won,2017-03-16,58.0
KNLMLTJH,MG Special,Treequote,Won,2017-03-27,58.0
WRUG19FZ,MG Advanced,Vehement Capital Partners,Engaging,,
UQQE9ILV,GTXPro,Iselectrics,Engaging,,
G9GH5KV5,GTXPro,Nam-zim,Won,2017-03-21,4453.0
H06UZJH8,MG Special,Plusstrip,Lost,2017-05-08,0.0
K1RXVUG9,GTX Basic,Nam-zim,Won,2017-03-14,619.0
1QT3STIA,GTX Plus Pro,Xx-holding,Won,2017-05-14,5163.0
070M5M6X,GTXPro,Green-Plus,Won,2017-03-25,4071.0
DFTR2O9K,MG Special,Donquadtech,Won,2017-05-08,56.0
W8CXDBQN,MG Special,,Engaging,,
S9MECO24,MG Advanced,Sumace,Lost,2017-03-31,0.0
EJSFO67U,GTXPro,Zotware,Won,2017-03-29,4375.0
VKT0UN11,MG Advanced,Codehow,Engaging,,
SKTD4GGU,GTX Basic,Golddex,Won,2017-03-28,610.0
JIACLB24,GTX Basic,Scottech,Engaging,,
SNAPG5KC,MG Advanced,Hatfan,Lost,2017-05-05,0.0
561707V4,GTXPro,Xx-holding,Won,2017-03-17,4554.0
J28ZRO9G,MG Advanced,Konex,Won,2017-05-18,2880.0
5VYJCJAE,GTX Plus Pro,Zoomit,Engaging,,
BTUG5VDL,GTXPro,Inity,Engaging,,
KZ8Q0AFX,GTX Plus Basic,Initech,Lost,2017-05-02,0.0
CT3HBBI2,MG Special,Mathtouch,Engaging,,
AOOFHH6F,MG Special,Scotfind,Won,2017-05-18,60.0
5U9Y1P87,GTX Basic,Condax,Won,2017-03-21,688.0
J0Y91LUA,GTX Plus Pro,Goodsilron,Won,2017-03-22,6142.0
YBRZQFEO,GTXPro,Green-Plus,Won,2017-03-31,4939.0
PHR8KB1Y,GTX Plus Pro,Warephase,Won,2017-05-15,6270.0
GR2X90DZ,GTX Basic,,Engaging,,
TBZMXKH4,MG Advanced,Acme Corporation,Won,2017-03-29,3833.0
WNXZ1FGS,GTX Plus Basic,Bubba Gump,Lost,2017-03-28,0.0
S3W6Q07M,GTX Plus Pro,Acme Corporation,Engaging,,
K64TY8LU,MG Special,,Engaging,,
6389JY2H,MG Special,Hottechi,Won,2017-06-02,57.0
SZ81H1PM,MG Special,Cancity,Won,2017-03-17,47.0
M842E8JB,MG Special,Donware,Lost,2017-03-13,0.0
JRJ7DBW5,MG Advanced,Plussunin,Lost,2017-03-19,0.0
N9C0OCYY,MG Special,Inity,Won,2017-05-04,57.0
0OESOJNN,GTX Plus Basic,Warephase,Engaging,,
R7XZAIWS,MG Advanced,Genco Pura Olive Oil Company,Won,2017-03-14,3257.0
FFO5WOHT,GTX Basic,Sunnamplex,Won,2017-05-08,511.0
XHHJ48MJ,GTX Basic,Y-corporation,Won,2017-03-14,607.0
YAR5GGA4,GTX Plus Pro,Cheers,Won,2017-03-29,5120.0
NOVPMLOV,GTX Plus Basic,Hottechi,Won,2017-03-23,1343.0
UPHN2I1Q,MG Special,Rundofase,Won,2017-05-14,55.0
NN9R2Y4W,MG Special,Faxquote,Won,2017-03-30,49.0
977FJ9QQ,GTX Basic,The New York Inquirer,Lost,2017-03-29,0.0
DZ57QIQN,GTX Plus Pro,,Engaging,,
A6Y1V5Z0,GTXPro,Zotware,Won,2017-06-04,4426.0
NU8LWEWU,GTX Plus Pro,Groovestreet,Won,2017-05-03,5264.0
PFHS80CR,GTXPro,Conecom,Lost,2017-05-20,0.0
OZ5S8NCK,GTXPro,,Engaging,,
904203D6,MG Special,Dontechi,Won,2017-03-29,59.0
Z0TSV030,GTX Basic,Opentech,Won,2017-03-30,617.0
8C4QM1X6,GTX Basic,Codehow,Won,2017-06-04,565.0
NOPI41RP,GTX Basic,Sonron,Won,2017-03-01,511.0
2536CW3V,GTX Plus Basic,Rantouch,Lost,2017-05-08,0.0
AC5YXLIR,MG Special,Faxquote,Won,2017-03-30,60.0
HSGJKH6U,MG Advanced,Plexzap,Won,2017-03-29,3407.0
4TZF9N1D,MG Advanced,Xx-holding,Won,2017-03-28,3273.0
HNKZ2IC6,GTX Plus Basic,Y-corporation,Lost,2017-03-26,0.0
BB6TCH8B,MG Special,Sunnamplex,Lost,2017-05-05,0.0
IMTPZV7J,MG Advanced,Gogozoom,Won,2017-05-01,3363.0
A4JROIDO,MG Special,,Engaging,,
6NXY7144,GTX Basic,Xx-holding,Won,2017-03-31,365.0
KBKHKULU,GTX Plus Pro,Lexiqvolax,Won,2017-03-18,4869.0
INMJIFTF,GTX Basic,Ontomedia,Won,2017-06-06,599.0
FUVQ5UKB,MG Advanced,Konex,Won,2017-05-20,3194.0
O462ARMZ,GTX Plus Pro,Condax,Won,2017-06-05,5429.0
6DCKCXDC,GTXPro,Hottechi,Won,2017-05-05,5008.0
QVF0JRM5,MG Advanced,Domzoom,Won,2017-03-28,3459.0
7QGG2LO3,GTXPro,Xx-holding,Lost,2017-05-25,0.0
Y6HNPIIT,GTXPro,Hottechi,Won,2017-03-07,4559.0
IBKRO1AN,GTXPro,Labdrill,Won,2017-03-28,4221.0
3TDWLPMV,MG Advanced,Warephase,Lost,2017-03-11,0.0
JN1ZFD18,MG Special,Domzoom,Won,2017-03-06,56.0
ZE7ILYKB,GTXPro,Nam-zim,Won,2017-05-03,5508.0
SRFVQ0HG,GTX Plus Basic,Codehow,Lost,2017-03-24,0.0
D7H1EGS9,GTX Basic,Lexiqvolax,Lost,2017-03-20,0.0
1DDW2GQW,MG Advanced,Cancity,Lost,2017-03-09,0.0
PMEENWD5,GTXPro,Globex Corporation,Engaging,,
WPGTHV8V,GTX Basic,Ron-tech,Won,2017-03-19,657.0
Z1WLLL1H,GTX Basic,,Engaging,,
6GNJMYMO,GTXPro,J-Texon,Lost,2017-05-05,0.0
GWAT8UWK,GTX Basic,Scottech,Won,2017-03-25,638.0
ETZKANFZ,GTX Basic,,Engaging,,
IZD69C5Q,MG Special,Betatech,Won,2017-06-06,41.0
QFU565JJ,GTX Plus Pro,Initech,Won,2017-05-07,5582.0
Z5BCBTAO,MG Special,Konmatfix,Won,2017-05-20,60.0
2KKRRM1G,GTX Plus Basic,Y-corporation,Won,2017-05-03,1036.0
RLUGVSNV,GTX Plus Basic,Funholding,Won,2017-05-12,943.0
ZKSJ1DOK,GTX Basic,Kan-code,Won,2017-06-07,581.0
K8RQWTP4,MG Special,Codehow,Lost,2017-05-15,0.0
RSZC6BMW,GTX Basic,Toughzap,Won,2017-05-07,538.0
O7YNBRX0,GTX Plus Basic,Donquadtech,Won,2017-03-28,1100.0
PK1PS0KR,MG Advanced,,Engaging,,
AAYV8GV4,MG Advanced,Inity,Lost,2017-05-05,0.0
EDEBWIOX,MG Advanced,Finhigh,Lost,2017-05-28,0.0
VAH6Y3F6,GTX Plus Basic,Hottechi,Won,2017-05-17,1039.0
4U431MNA,MG Special,dambase,Lost,2017-05-11,0.0
5HKAT5GS,GTX Plus Basic,Umbrella Corporation,Won,2017-05-10,1076.0
F5VDTC4M,MG Special,Konex,Lost,2017-05-06,0.0
UO4KXDBC,MG Special,Rantouch,Lost,2017-05-23,0.0
TBIW957T,MG Special,Rundofase,Won,2017-03-16,53.0
MSEIIH95,MG Advanced,Statholdings,Won,2017-03-23,3046.0
RPONINLM,GTX Plus Basic,,Engaging,,
V4324HG4,MG Special,Acme Corporation,Lost,2017-05-06,0.0
N852D2Z8,GTX Basic,Scotfind,Lost,2017-03-30,0.0
CF1CSNPX,GTXPro,Kan-code,Won,2017-03-31,5140.0
NOXNFJ2L,GTX Plus Basic,Warephase,Won,2017-05-17,1067.0
F569KUVC,GTX Basic,,Engaging,,
PKDJTR06,GTX Plus Basic,Hatfan,Engaging,,
VYPYVO8V,GTX Basic,,Engaging,,
3LJAJVHR,GTXPro,Opentech,Lost,2017-05-29,0.0
NN6CSUWT,GTX Plus Basic,Zathunicon,Won,2017-03-21,1065.0
X69POZIN,GTX Basic,Lexiqvolax,Won,2017-05-06,481.0
4FAEDB16,GTX Basic,J-Texon,Lost,2017-05-22,0.0
CPGCT81C,GTX Basic,Dalttechnology,Won,2017-03-06,499.0
TK9T01QM,GTXPro,Acme Corporation,Lost,2017-05-07,0.0
P13DDOTM,MG Special,Bioplex,Won,2017-03-08,59.0
1PN7TVPX,MG Special,Hottechi,Lost,2017-05-01,0.0
9ZKORPL2,MG Special,Initech,Won,2017-05-09,45.0
1D54L027,MG Advanced,,Engaging,,
1ZCOKNNI,GTXPro,Sonron,Won,2017-05-14,5743.0
BVYMJ6TD,GTX Plus Pro,Vehement Capital Partners,Won,2017-05-13,6117.0
W5ADQ9SH,GTXPro,Domzoom,Lost,2017-05-26,0.0
VXX8GJGY,GTX Plus Basic,The New York Inquirer,Won,2017-03-19,1158.0
ES9L0DXE,MG Special,Kinnamplus,Won,2017-05-22,59.0
AANB25RH,GTX Plus Basic,Dalttechnology,Lost,2017-05-24,0.0
36PTGLTW,MG Advanced,Xx-holding,Won,2017-03-24,3106.0
6WTNSL1T,MG Advanced,Newex,Won,2017-03-19,2982.0
PV1DISEC,GTX Plus Pro,Hottechi,Won,2017-03-16,6101.0
S6BG03TB,GTX Plus Pro,Treequote,Won,2017-05-08,5883.0
2YOW2BI0,GTX Plus Pro,Xx-zobam,Won,2017-05-22,5051.0
IQ9KYZCG,GTX Plus Basic,Statholdings,Won,2017-05-11,1155.0
AWDOKG69,GTX Basic,Bluth Company,Lost,2017-05-10,0.0
C4AFMVFM,GTX Plus Pro,Cheers,Won,2017-03-06,5616.0
WK6ERCGR,GTX Plus Pro,Golddex,Won,2017-06-06,5116.0
64DJ954O,GTX Plus Basic,Condax,Won,2017-03-30,1136.0
84V18DBW,GTX Plus Basic,Finhigh,Won,2017-06-01,1216.0
WFY0S4WW,GTX Plus Basic,Hottechi,Won,2017-05-02,1089.0
HA1KXAIS,MG Advanced,Condax,Won,2017-06-04,3908.0
CENVLTFH,GTX Plus Basic,Toughzap,Engaging,,
EAYD98X2,GTXPro,Dontechi,Lost,2017-05-27,0.0
YR4W59KS,GTXPro,Finhigh,Lost,2017-05-18,0.0
SNFW1FD7,MG Advanced,Streethex,Won,2017-05-07,3369.0
4NGSQODD,GTXPro,Blackzim,Engaging,,
2EOF1QCY,GTX Plus Pro,J-Texon,Won,2017-05-20,5259.0
5BE27MLY,GTXPro,,Engaging,,
O5O4ZAAC,GTX Plus Basic,Y-corporation,Lost,2017-05-08,0.0
YBAKNQ8Z,MG Advanced,Bubba Gump,Lost,2017-03-30,0.0
N5UIZYIV,MG Special,Konmatfix,Engaging,,
QY6HCHDH,MG Special,Condax,Won,2017-05-25,52.0
CZ3XOD03,GTX Plus Pro,Acme Corporation,Won,2017-05-11,5772.0
LQ44KCMI,GTXPro,Umbrella Corporation,Lost,2017-03-13,0.0
WVJBVA61,MG Advanced,Domzoom,Won,2017-03-21,3496.0
MV9AO6WU,MG Advanced,Finjob,Won,2017-03-12,3602.0
VS2G74XQ,MG Special,Yearin,Won,2017-03-09,57.0
Q37IWCG1,MG Special,Funholding,Won,2017-05-11,51.0
CUR03RXO,MG Advanced,Sonron,Won,2017-06-14,3689.0
81APSLDP,GTX Plus Basic,Xx-holding,Won,2017-05-03,1170.0
RBXWRHBJ,GTX Basic,Rundofase,Lost,2017-03-06,0.0
G2GU9DYX,GTXPro,Rangreen,Won,2017-05-06,4736.0
KBR253C0,MG Advanced,,Engaging,,
379DUF2N,GTX Basic,,Engaging,,
67IKZGGJ,GTX Plus Basic,,Engaging,,
05DTWSVC,MG Special,Genco Pura Olive Oil Company,Lost,2017-05-05,0.0
2YQHHWJ3,MG Special,Zumgoity,Lost,2017-05-22,0.0
ZW58VIDI,MG Special,Hatfan,Won,2017-05-25,64.0
Q7IIF1IP,MG Special,J-Texon,Won,2017-06-05,55.0
AALARPLH,MG Advanced,Goodsilron,Won,2017-03-13,2970.0
8YIANRVX,GTXPro,,Engaging,,
5FFY13G5,MG Special,Scottech,Lost,2017-05-19,0.0
01X8H9SO,GTXPro,Bubba Gump,Won,2017-05-13,5035.0
VLADQZ43,GTXPro,Domzoom,Lost,2017-05-31,0.0
N9VYMV3W,GTXPro,Funholding,Won,2017-03-10,4774.0
A7SA2L21,GTK 500,,Engaging,,
2FTB6A7I,GTX Plus Pro,Kan-code,Won,2017-05-16,5390.0
7V9A9TXZ,GTX Plus Basic,Codehow,Won,2017-06-06,1190.0
HWDRCUYU,GTX Plus Pro,Betatech,Won,2017-05-14,5755.0
GFV4W89I,GTXPro,Scotfind,Won,2017-06-13,4933.0
7A4AC5BC,MG Advanced,Ron-tech,Won,2017-06-04,3642.0
3B6HWK65,MG Special,Blackzim,Lost,2017-05-07,0.0
A3BK99P6,MG Advanced,Kan-code,Won,2017-03-17,2923.0
9W7PFSNX,GTX Basic,,Engaging,,
XYLNH45V,GTX Plus Basic,Zathunicon,Engaging,,
GVBWTDI3,GTX Plus Basic,,Engaging,,
NY21X16G,GTXPro,Zumgoity,Won,2017-03-10,5035.0
O5BC64NW,GTXPro,Zoomit,Lost,2017-05-26,0.0
4DW2FDX4,MG Special,dambase,Won,2017-05-20,54.0
A66X4Q2J,MG Special,Konmatfix,Won,2017-05-01,54.0
VFEV5XBS,GTX Plus Basic,,Engaging,,
IT9YW5RP,GTX Basic,Initech,Won,2017-05-26,592.0
7IZ2GMYK,GTX Basic,Toughzap,Won,2017-05-16,640.0
TTY0X4TG,GTXPro,Dontechi,Won,2017-05-05,5127.0
L8D22SSW,MG Advanced,Betatech,Won,2017-06-17,3822.0
ZDDZ64A2,MG Advanced,Dontechi,Lost,2017-06-17,0.0
RDJFZGM9,MG Special,Blackzim,Lost,2017-06-13,0.0
4563ENEB,GTX Basic,Gogozoom,Won,2017-05-02,574.0
4WP0VJAS,MG Advanced,Codehow,Won,2017-06-18,2525.0
60UOBOEM,GTK 500,Groovestreet,Won,2017-06-07,30288.0
AJZB6F22,GTX Plus Pro,Goodsilron,Lost,2017-05-18,0.0
W4K39GNG,GTX Basic,Scotfind,Lost,2017-03-29,0.0
VN8LKQN3,GTX Plus Basic,,Engaging,,
IXOHJYRM,GTK 500,Cheers,Lost,2017-05-09,0.0
RMNHSNW9,MG Special,Kan-code,Lost,2017-05-01,0.0
QPFNQYMV,MG Advanced,Inity,Won,2017-05-14,3581.0
D77SFTS4,GTX Plus Basic,Warephase,Lost,2017-03-12,0.0
ZHY9C8OO,GTX Plus Basic,,Engaging,,
WRBWZRFD,GTXPro,Conecom,Lost,2017-05-05,0.0
031BBF1I,MG Special,Finhigh,Won,2017-03-30,54.0
H2MC2E7K,GTX Plus Basic,Condax,Engaging,,
O11S2R63,GTX Plus Basic,Konex,Won,2017-06-03,1121.0
G13DD850,GTX Basic,Silis,Won,2017-06-04,477.0
WZU2OHYU,GTX Basic,Condax,Won,2017-05-05,515.0
HVODWXRO,MG Special,Ganjaflex,Lost,2017-05-01,0.0
N3JIVUNY,MG Advanced,Umbrella Corporation,Lost,2017-05-11,0.0
RGCH6CUF,GTX Plus Basic,Goodsilron,Won,2017-06-20,975.0
JX7WZ9UP,MG Advanced,Sunnamplex,Won,2017-05-01,3376.0
FDCEBWRI,GTX Basic,Fasehatice,Won,2017-03-12,458.0
ZL6TJDPG,GTX Basic,Globex Corporation,Lost,2017-05-16,0.0
DWBSHB8M,GTX Basic,Golddex,Lost,2017-05-23,0.0
0AJ6LTZ0,GTX Basic,Golddex,Won,2017-03-14,622.0
SVMB8M7E,GTX Basic,Lexiqvolax,Won,2017-06-09,441.0
6AWEAWCM,GTXPro,Konex,Lost,2017-05-15,0.0
4Q4NBPD6,GTX Basic,Ron-tech,Won,2017-05-21,538.0
K8VSDOP8,GTX Plus Pro,Goodsilron,Won,2017-03-29,4667.0
YNP9PI1X,GTX Plus Basic,Codehow,Won,2017-06-15,1018.0
3XVY4LEU,GTXPro,Bluth Company,Won,2017-05-09,4671.0
OCGXWE8H,MG Special,,Engaging,,
8K1OGB0R,GTXPro,Bubba Gump,Won,2017-05-16,4634.0
RTKUPEX7,GTX Plus Basic,J-Texon,Lost,2017-06-10,0.0
QQDO45YR,MG Advanced,Warephase,Won,2017-05-09,3470.0
USVLKDF4,GTX Basic,Dontechi,Engaging,,
HT25XIAV,GTX Plus Basic,Silis,Lost,2017-05-18,0.0
88KUDE6J,GTX Plus Pro,Acme Corporation,Won,2017-05-30,5366.0
AOOD3MWW,GTX Plus Basic,Rundofase,Lost,2017-05-26,0.0
JCPQZ2SN,GTX Plus Basic,Cheers,Engaging,,
HZIU2NOT,GTX Plus Pro,,Engaging,,
RZ2PUH86,GTX Basic,Groovestreet,Won,2017-05-17,582.0
GLVSDQQT,GTX Basic,Sunnamplex,Won,2017-05-02,583.0
107BPCAS,GTX Basic,dambase,Lost,2017-05-16,0.0
OCLEO3CD,GTX Plus Pro,Fasehatice,Won,2017-05-19,6079.0
FTVCNH87,GTX Plus Basic,Fasehatice,Lost,2017-05-07,0.0
GQCRMEIL,GTX Plus Basic,Konex,Won,2017-06-02,1068.0
UK2JIE61,MG Special,Cancity,Won,2017-05-04,55.0
YM8DBAFV,GTX Basic,Sumace,Engaging,,
AEDL7EC6,MG Advanced,Yearin,Lost,2017-05-02,0.0
OV5X3O5I,GTX Basic,Betasoloin,Won,2017-03-27,493.0
MMWX1A4H,GTX Plus Basic,Ron-tech,Lost,2017-06-20,0.0
LSVMMUJ0,GTXPro,Condax,Won,2017-03-25,5559.0
RP7KA6HS,MG Special,Mathtouch,Engaging,,
97KFQSX1,MG Advanced,Scotfind,Won,2017-05-09,3351.0
08APB75Q,GTX Basic,Isdom,Won,2017-05-13,501.0
P9PFSLS6,MG Special,,Engaging,,
6RL97BR9,MG Special,Inity,Lost,2017-05-08,0.0
TPVFA5B8,GTX Basic,Mathtouch,Won,2017-05-07,532.0
FHLOUD3V,MG Special,Sonron,Lost,2017-05-24,0.0
4E01ALB0,MG Advanced,Green-Plus,Won,2017-05-04,3103.0
E4THD359,GTX Basic,,Engaging,,
K4HVGBVH,GTX Plus Pro,Gekko & Co,Won,2017-05-22,5505.0
6VIK2VX8,MG Special,Isdom,Engaging,,
30R81VZX,GTXPro,Zoomit,Engaging,,
XDLQ71X4,GTX Plus Basic,Y-corporation,Lost,2017-05-22,0.0
TH9RV79M,MG Special,,Engaging,,
L33YUX9V,GTX Plus Basic,Rangreen,Won,2017-05-15,1068.0
QT7LRWTN,MG Advanced,Cheers,Won,2017-05-04,3357.0
Q1JKHY7H,MG Special,Mathtouch,Lost,2017-05-06,0.0
BY0O646G,GTX Basic,Sonron,Lost,2017-05-27,0.0
5831YZMT,GTX Basic,Finjob,Won,2017-06-23,532.0
7VOW7BUJ,GTXPro,,Engaging,,
2J5E145N,GTXPro,,Engaging,,
AZUBCO7L,MG Advanced,Condax,Lost,2017-05-06,0.0
FOWAY95L,GTX Plus Pro,Funholding,Won,2017-05-05,5786.0
YFB7Y92U,GTK 500,,Engaging,,
KGZL60NI,GTX Plus Basic,Sonron,Lost,2017-05-11,0.0
SRZMNS79,GTX Plus Basic,Streethex,Won,2017-05-19,1131.0
S6645YWA,GTX Basic,Y-corporation,Engaging,,
B5A1BERF,GTXPro,Umbrella Corporation,Engaging,,
0XMB83YO,GTX Plus Pro,Scotfind,Won,2017-05-15,5401.0
4TEO0LE1,GTX Plus Basic,Konmatfix,Won,2017-03-28,1062.0
IEAPJ5X1,GTX Plus Basic,,Engaging,,
5P82H5AA,MG Advanced,Zotware,Won,2017-03-23,3695.0
BN8UTT8O,MG Special,Condax,Lost,2017-06-04,0.0
V751HK8R,MG Special,Finhigh,Won,2017-06-03,60.0
H4TBCR80,GTXPro,Groovestreet,Lost,2017-05-28,0.0
QWL218JV,MG Advanced,Singletechno,Won,2017-06-13,2919.0
L2S4T3VA,GTX Plus Pro,,Engaging,,
AF8NG5JC,MG Special,Betatech,Engaging,,
IVJP36UT,MG Advanced,,Engaging,,
12M4HB7G,GTX Basic,Plussunin,Won,2017-05-01,623.0
1XVTUE5J,MG Special,Umbrella Corporation,Lost,2017-03-31,0.0
3VKO28KR,MG Advanced,Scottech,Lost,2017-05-04,0.0
9A9E1KPG,GTX Basic,Genco Pura Olive Oil Company,Engaging,,
5IES0B4B,MG Special,Scotfind,Won,2017-05-04,49.0
HUFYU0AT,GTX Basic,Stanredtax,Lost,2017-05-24,0.0
GMI6XZ4O,GTX Basic,Codehow,Won,2017-05-04,612.0
TF19VML9,GTX Plus Basic,,Engaging,,
YOQCQ4UO,GTX Basic,Hottechi,Won,2017-03-18,534.0
KOZTDBJ5,GTX Plus Basic,Condax,Won,2017-06-07,1103.0
ZHXIDZNI,GTXPro,,Engaging,,
8NMPO9K3,GTX Basic,Conecom,Won,2017-05-10,582.0
PU7GV4MK,MG Advanced,Condax,Lost,2017-05-13,0.0
RCQDGE4W,GTX Plus Pro,Cancity,Won,2017-05-04,6292.0
ZT832XIR,MG Special,Funholding,Lost,2017-06-25,0.0
I995O4XJ,MG Special,Groovestreet,Won,2017-05-24,63.0
EOXZGSX9,MG Advanced,Globex Corporation,Won,2017-05-13,3522.0
PW5OGY78,MG Special,Konex,Lost,2017-05-29,0.0
NJCSG7MX,GTX Basic,Plexzap,Won,2017-05-04,532.0
ZYRF768H,MG Special,Iselectrics,Lost,2017-05-04,0.0
5Q8BQ64R,MG Advanced,Kinnamplus,Won,2017-05-22,3645.0
ZNNBFAKF,GTXPro,Y-corporation,Lost,2017-05-10,0.0
L47EPGVT,GTX Plus Pro,Gogozoom,Won,2017-03-01,4760.0
9GENDMWA,GTX Basic,Betasoloin,Won,2017-05-25,603.0
DHACLHPS,GTX Basic,Bioplex,Lost,2017-05-22,0.0
GKLE0CDI,MG Advanced,Yearin,Won,2017-03-02,3249.0
E9DJS1D8,GTXPro,Dontechi,Lost,2017-03-17,0.0
22ZJM20V,GTXPro,Statholdings,Lost,2017-05-18,0.0
C47Z92AG,GTXPro,Zumgoity,Lost,2017-05-09,0.0
XT9YNOV2,GTX Plus Pro,Acme Corporation,Won,2017-06-11,5724.0
TMZQX7F8,GTX Plus Basic,Groovestreet,Lost,2017-05-02,0.0
5JHSTFEZ,GTX Plus Basic,Plexzap,Lost,2017-05-11,0.0
BAOSO1I2,GTX Basic,Faxquote,Won,2017-05-02,516.0
IZDF2RTL,GTX Plus Basic,Rangreen,Won,2017-05-27,1050.0
F61DLVRS,GTX Plus Pro,Plexzap,Won,2017-05-23,4519.0
